chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for key populations",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for general population",,,,"Yes",,,"2024","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","317211.3899","287718.9294","362932.0072",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","94.98087067270215","86.15010461046316","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","3.6116","3.27911","4.13488",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","6799.66597","4799.71114","10260.89723",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","652854.463574368","480773.005208292","881649.8755100187",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","40.0060796897673","35.748205460455104","45.0487429837208",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","15921.249900000013",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","172104.0663","153101.0216","196086.6197",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","89.88245503180188","79.95799277239541","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","2.0108","1.78751","2.29563",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","3592.62308","2616.90829","5634.37339",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2605634.955290132","1963354.236673134","3422869.696135959",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","62.60440112844991","58.6617812794947","66.2792157829404",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","17412.706300000013",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
