chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by age","aware","95","95.87023562058971","96.6542977538825",,"both","50-99","2020","Shiny90",
"PLHIV who know status - by age","aware","95","96.4730942640774","97.1427615009161",,"both","50-99","2021","Shiny90",
"PLHIV who know status - by age","aware","95","96.991098639776","97.5513415192179",,"both","50-99","2022","Shiny90",
"PLHIV who know status - by age","aware","95","97.3970651745944","97.9076612695076",,"both","50-99","2023","Shiny90",
"PLHIV who know status - by age","aware","95","98.3530296789061","98.6268618684118",,"both","50-99","2024","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","185148.232625547","166491.85465365832","205985.7226524721",,"both","15-99","2015","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","200934.5038849076","181006.5805566194","224013.34145488744",,"both","15-99","2016","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","299530.8571304134","270357.7374080749","334712.3628073823",,"both","15-99","2017","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","371223.4547395845","329923.4137492829","420143.7010595282",,"both","15-99","2018","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","350850.6754092309","318611.439846308","392462.122515467",,"both","15-99","2019","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","314989.1313187042","281481.464439916","352808.0705974034",,"both","15-99","2020","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","323797.7867971065","289727.82279390557","360878.46359003976",,"both","15-99","2021","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","332745.0580504452","295721.18184281676","366888.8281373154",,"both","15-99","2022","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","365178.45042062015","327410.824326896","412384.45855034847",,"both","15-99","2023","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","413675.07414919906","364731.9617876636","469871.46221183304",,"both","15-99","2024","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","52961.29527602949","48565.221590531735","57645.506437006974",,"both","15-99","2015","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","52968.805912421405","48582.77821431005","58095.872078144945",,"both","15-99","2016","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","67380.07865987145","62192.70134397841","73194.48024937633",,"both","15-99","2017","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","69800.85528557436","64107.276728976416","75823.50350077965",,"both","15-99","2018","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","58741.6337749605","54239.69781594075","63835.61835445191",,"both","15-99","2019","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","50184.12336660962","45869.12182979507","54603.98934590619",,"both","15-99","2020","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","49696.411442788725","45412.39607869711","54399.16459455209",,"both","15-99","2021","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","49582.14191544961","45024.45409572958","53890.266636622226",,"both","15-99","2022","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","52486.36920425936","48311.2361692082","57270.26387044808",,"both","15-99","2023","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","55901.59709891316","50764.13947821739","61658.56675335264",,"both","15-99","2024","Shiny90",
"HIV-positive tests - new diagnoses and retests","retests","5618.184960775958",,,,"both","15-99","2015","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","6213.745252597714",,,,"both","15-99","2016","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","6252.298469186485",,,,"both","15-99","2017","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","6582.339290658772",,,,"both","15-99","2018","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","4163.043337692295",,,,"both","15-99","2019","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","3573.1252689107837",,,,"both","15-99","2020","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","2459.34111801096",,,,"both","15-99","2021","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","2028.928068379985",,,,"both","15-99","2022","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","1245.345915939344",,,,"both","15-99","2023","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","949.5289208129722",,,,"both","15-99","2024","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","new_diagnoses","9847.744565443996","9247.952992425382","10457.390087320404",,"both","15-99","2015","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","9565.79895016241","9004.97437326525","10167.85555116016",,"both","15-99","2016","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","10796.74798695315","10235.876354876307","11360.732716723362",,"both","15-99","2017","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","9916.629976528198","9410.745178515615","10460.366571380027",,"both","15-99","2018","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","7703.380593019264","7279.8573834777635","8125.827797342667",,"both","15-99","2019","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","6170.872561951922","5807.395120310968","6521.268510646858",,"both","15-99","2020","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","5855.492935381769","5531.798827567588","6205.326843430364",,"both","15-99","2021","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","5372.569561082699","5085.833946689352","5653.995377883357",,"both","15-99","2022","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","5734.628869625051","5503.760963198554","6008.546660178637",,"both","15-99","2023","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","6504.066446420821","6271.760317965857","6788.849472396546",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.8422","11.82777","14.3517",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.74612","11.70621","14.27226",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.61293","11.54958","14.18169",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.44668","11.39386","14.05255",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.22585","11.17417","13.81318",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.97212","10.93576","13.53609",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.73468","10.72314","13.27403",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.47664","10.50092","13.01894",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.22998","10.28565","12.76333",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.01981","10.10145","12.52988",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","positivity","6.116293945083","5.6588853974075","6.5701143193012",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","positivity","5.8492173951659","5.4632670368637","6.2664040257238",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","positivity","4.4414183628228","4.0899769268968","4.7862355055681",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","positivity","3.6078549169613","3.3220242719608004","3.9113433980004997",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","positivity","2.8143521328931","2.6071227164309","3.0372893699273",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","positivity","2.5990155551516","2.4055939869042997","2.7928363525276003",,"both","15-99","2020","Shiny90",
