chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Population Groups","Percent of people living with HIV who know their status","95","89.55981535598937","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","23.29234","21.4667","26.43813",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","1811.72384","1281.30427","2441.32557",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Den Age-Female Gte 15","80344",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","80344"
"Population Groups","Women ever receiving an HIV test","94.5",,,,"Females","15-49","2023","The DHS Program","2023-24 DHS"
"Population Groups","Undiagnosed PLHIV","4512.810800000014",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","11570.21527",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15-24) (Percent) Female","5.702549",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","833.80721",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","People living with HIV - females aged 25-34","35238.39313",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (25-34) (Percent) Female","20.955012","19.312653","23.701158",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","626.10955",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","People living with HIV - females aged 35-49","70053.2824",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (35-49) (Percent) Female","42.752042","39.401331","48.354682",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","257.64095",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","HIV population (50+) Female","42941.94007","28671.14545","65204.60551",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (50+) (Percent) Female","28.407924","18.967185","43.135627",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","94.16613","42.02181","163.30503",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","HIV population (15+) Male","96339.80608","88921.2247","110643.0178",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","88.0645228407091","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","15.35208","14.14889","17.76083",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
