chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Den Community-Community Other","654476",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","654476"
"HIV tests conducted and positivity at community level","Per Community-Community Other","9.4",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","9.4"
"HIV tests conducted and positivity at community level","Den Community-Community All","2617521",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2617521"
"HIV tests conducted and positivity at community level","Per Community-Community All","0.7",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.7"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","8666333",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","8666333"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","1.2",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.2"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","2617433",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2617433"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","521698",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","521698"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","1.4",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Fp Clinic","776738",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","776738"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Fp Clinic","0.2",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","0.2"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","11805464",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","11805464"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","1.3",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.3"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","170669",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","13.557822451646201",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","548039",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","11.0585195579147",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","718708",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","11.6520200136912",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed","25810",,,,,,"2018","PEPFAR",
"HIV self-tests","HIV self-tests distributed","14940",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2019","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","19000",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","19000"
"HIV self-tests","HIV self-tests distributed","344893",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","809603",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","809603"
"HIV self-tests","Self Test Distributed-Data Value","1447029",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","1447029"
"HIV self-tests","Self Test Distributed-Data Value","899843",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","899843"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","19426225.90963277",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","21246938.7146803",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","23108289.808225527",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","24938310.105044015",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","26957204.55988065",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","29008217.70174765",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
