chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by age","aware","59.4969611589454","57.6506038549136","61.3090918705225",,"both","35-49","2017","Shiny90",
"PLHIV who know status - by age","aware","64.007530390872","62.3311611346001","65.688764825145",,"both","35-49","2018","Shiny90",
"PLHIV who know status - by age","aware","67.5737261079129","66.01948363767191","69.10476579963199",,"both","35-49","2019","Shiny90",
"PLHIV who know status - by age","aware","73.4049413189589","72.178855133103","74.46947642949",,"both","35-49","2020","Shiny90",
"PLHIV who know status - by age","aware","78.984818767982","77.885944775964","79.8954969613182",,"both","35-49","2021","Shiny90",
"PLHIV who know status - by age","aware","82.5042577049509","81.54601040935499","83.3305983227799",,"both","35-49","2022","Shiny90",
"PLHIV who know status - by age","aware","85.9861409129276","85.1041904023221","86.73720426957779",,"both","35-49","2023","Shiny90",
"PLHIV who know status - by age","aware","86.7184434360666","85.9644890604675","87.41266835758171",,"both","35-49","2024","Shiny90",
"PLHIV who know status - by age","aware","48.0631850824796","46.0301116557797","50.0493390774291",,"both","50-99","2015","Shiny90",
"PLHIV who know status - by age","aware","54.6628534827977","52.5692182554616","56.6826296688323",,"both","50-99","2016","Shiny90",
"PLHIV who know status - by age","aware","62.5110394417108","60.409387319916895","64.4950904190743",,"both","50-99","2017","Shiny90",
"PLHIV who know status - by age","aware","67.373115774659","65.422947642241","69.2213021218095",,"both","50-99","2018","Shiny90",
"PLHIV who know status - by age","aware","71.3170338991912","69.5360588610727","72.9830683790699",,"both","50-99","2019","Shiny90",
"PLHIV who know status - by age","aware","77.0247918023114","75.5910247316393","78.1802319239663",,"both","50-99","2020","Shiny90",
"PLHIV who know status - by age","aware","82.4900974805082","81.2093021400528","83.5660234779659",,"both","50-99","2021","Shiny90",
"PLHIV who know status - by age","aware","85.942728855507","84.7352129733038","86.93933781572079",,"both","50-99","2022","Shiny90",
"PLHIV who know status - by age","aware","89.1869369243978","88.10431663534189","90.0783667706421",,"both","50-99","2023","Shiny90",
"PLHIV who know status - by age","aware","90.22769582469809","89.2560261664228","91.0100389170168",,"both","50-99","2024","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","1041749.8534187932","930757.7716761136","1183761.6242572493",,"both","15-99","2015","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","1670365.5289354003","1481163.6255309705","1908529.8708262376",,"both","15-99","2016","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3171991.1630588453","2804321.8461222914","3589144.599774364",,"both","15-99","2017","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","2876391.776336395","2575681.9900087044","3239324.208542784",,"both","15-99","2018","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3249880.3012029184","2929900.9308224684","3645728.357456955",,"both","15-99","2019","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3630958.208982234","3267247.6656990447","4041156.6857167687",,"both","15-99","2020","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3309401.473922766","2975729.926897265","3687888.908349736",,"both","15-99","2021","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","2974539.849819958","2680763.6588729396","3298549.487633792",,"both","15-99","2022","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3227974.8968179235","2879250.3219402465","3609230.5991545506",,"both","15-99","2023","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","retests_total","3500742.5362946363","3160562.239370461","3870994.9537746552",,"both","15-99","2024","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1552760.6632371186","1423417.500260459","1689774.5063751035",,"both","15-99","2015","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1994541.443198726","1815653.4234513368","2159287.4331658604",,"both","15-99","2016","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","2824803.780775693","2584665.721794684","3092385.775002962",,"both","15-99","2017","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","2165228.472982608","1989342.1199394865","2360392.5076562543",,"both","15-99","2018","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","2110095.027954408","1934284.7647613804","2298399.842454327",,"both","15-99","2019","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","2088803.2011030836","1897799.9438882177","2278891.684567893",,"both","15-99","2020","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1751335.915685064","1608965.4011416214","1922705.6665552023",,"both","15-99","2021","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1500631.491296335","1364447.1877792606","1648717.4315415516",,"both","15-99","2022","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1553405.495786355","1408752.5490225088","1716445.0240931036",,"both","15-99","2023","Shiny90",
"HIV-negative tests - first-time testers and repeat testers","tests_first","1615617.6553861536","1481708.3160019668","1770599.1854082006",,"both","15-99","2024","Shiny90",
"HIV-positive tests - new diagnoses and retests","retests","26538.70236259624",,,,"both","15-99","2015","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","36673.456648297346",,,,"both","15-99","2016","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","54921.49568379547",,,,"both","15-99","2017","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","53332.19254134734",,,,"both","15-99","2018","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","69086.65864626248",,,,"both","15-99","2019","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","80826.9225521606",,,,"both","15-99","2020","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","79062.99174688736",,,,"both","15-99","2021","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","69020.27345374628",,,,"both","15-99","2022","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","65339.40183235702",,,,"both","15-99","2023","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","77519.11328418161",,,,"both","15-99","2024","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","new_diagnoses","33479.04684737556","31491.577507986334","35639.527612614846",,"both","15-99","2015","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","40319.15453895708","37953.28339459851","42422.81631837105",,"both","15-99","2016","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","49108.87573528856","47061.41376387431","51112.616828456055",,"both","15-99","2017","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","35865.07998797734","33855.26178507537","38015.405785536386",,"both","15-99","2018","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","34782.07418452379","32986.58845287563","36696.168132949846",,"both","15-99","2019","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","48094.88765057299","45223.19109255933","50219.7382615199",,"both","15-99","2020","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","48337.80203978078","47650.29030067754","49129.23970206398",,"both","15-99","2021","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","38676.06099063678","37979.92093832552","39338.06333224745",,"both","15-99","2022","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","40139.05580553066","39445.44022462843","41147.25509983829",,"both","15-99","2023","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","20198.58559083282","19381.437617528","21213.098284926637",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.97346","0.84189","1.16194",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.94177","0.81085","1.12631",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.91548","0.78772","1.08972",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.89253","0.76801","1.06727",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.87148","0.74159","1.04031",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.85187","0.72434","1.02023",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.8363","0.70563","1.00543",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.82199","0.68746","0.99039",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.80571","0.66542","0.97497",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","0.78934","0.6462","0.96014",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","positivity","2.2559038863599","2.0780656735447","2.4626817178094",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","positivity","2.0555481637905","1.8826006745828998","2.2450253939822002",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","positivity","1.7044511134020002","1.5468276889547","1.876194366042",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","positivity","1.7394215643994002","1.5888592583328","1.9034502943865",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","positivity","1.8958338428411","1.7056667781495","2.1117785393086",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","positivity","2.2064962921944002","1.9891101750616","2.4181732898062003",,"both","15-99","2020","Shiny90",
"Prevalence and positivity","positivity","2.4663653893843","2.2271598076115","2.6906993298717",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","positivity","2.3480475381109","2.1272283992578","2.5898288649644",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","positivity","2.1589581775873","1.9355822660141","2.4051321627439",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","positivity","1.8799109162957","1.6553441963762998","2.1244114644834",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","yldnew","1.2611089771942001","1.1965985837888","1.324794433635",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","yldnew","1.076888965302","1.0186790455951","1.1348452140604002",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","yldnew","0.803754314849","0.7522309605868001","0.8592628628776",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","yldnew","0.6980625953716","0.6536771333855","0.7424215932746",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","yldnew","0.6361522978467999","0.5972437397","0.6761806154154",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","yldnew","0.8215936263616","0.7469368332577","0.9000133593669",,"both","15-99","2020","Shiny90",
"Prevalence and positivity","yldnew","0.9314491743994","0.8601927202669","1.0032452315033",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","yldnew","0.8438718726969","0.7809819670338001","0.914832149336",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","yldnew","0.8214468741758","0.7541252974031","0.8940606411158001",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","yldnew","0.38761780633730003","0.3618444363978","0.4183243007692",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Treatment adjusted Prevalence","0.7580418917110778",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
