chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2023","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","11605.97272","9760.90706","14008.27333",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","93.21924375503788","78.39966510760853","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","0.17899","0.15059","0.21632",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","392.59421","292.37054","562.91385",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Den Age-Female Gte 15","707022",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","707022"
"Population Groups","Women ever receiving an HIV test","35.6",,,,"Females","15-49","2015","The DHS Program","2014-15 DHS"
"Population Groups","Undiagnosed PLHIV","786.9727199999995",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","20578.57016","16855.68657","26406.26451",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","79.20518389360943","95",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","0.32937","0.26956","0.42265",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","937.43","700.18472","1497.15842",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Den Age-Male Gte 15","215998",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","215998"
"Population Groups","Men ever receiving an HIV test","22.6",,,,"Males","15-49","2015","The DHS Program","2014-15 DHS"
"Population Groups","Undiagnosed PLHIV","751.6500726028955",,,,"Males","15+",,"(calculated)","based on the estimated PLHIV and % aware data values"
