chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity at facility level","Den Facility-Facility Fp Clinic","96743",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","96743"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Fp Clinic","1.8",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.8"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","10327902",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","10327902"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","0.9",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.9"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","127006",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","8.3287403744705",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","239827",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","6.802820366347399",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","366833",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","7.3311288788086",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","Self Test Distributed-Data Value","92425",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","92425"
